"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit,rk
8613,CA-2016-146437,1/28/2016,42401,"Second Class",HG-14965,"Henry Goldwyn",Corporate,"United States","Los Angeles",California,90036,West,OFF-AR-10000588,"Office Supplies",Art,"Newell 345",39.68,2,0,10.3168,287
1605,US-2016-115819,4/19/2016,42484,"Second Class",JO-15280,"Jas O'Carroll",Consumer,"United States","Los Angeles",California,90049,West,TEC-PH-10004700,Technology,Phones,"PowerGen Dual USB Car Charger",39.96,5,0.2,12.987,288
2669,US-2015-139759,8/25/2015,42246,"Standard Class",NL-18310,"Nancy Lomonaco","Home Office","United States","Los Angeles",California,90045,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",40.784,1,0.2,4.5882,289
8058,CA-2015-121188,8/28/2015,42251,"Standard Class",CB-12025,"Cassandra Brandow",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10001617,"Office Supplies",Binders,"GBC Wire Binding Combs",41.36,5,0.2,13.959,290
2614,CA-2016-137204,4/28/2016,42495,"Standard Class",BO-11350,"Bill Overfelt",Corporate,"United States","Los Angeles",California,90045,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,2,0.2,2.598,291
2249,CA-2015-116092,2/15/2015,42053,"Second Class",JM-16195,"Justin MacKendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10001628,"Office Supplies",Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity"",41.72,5,0.2,13.0375,292
8174,CA-2014-114125,7/9/2014,41833,"Standard Class",GH-14410,"Gary Hansen","Home Office","United States","Los Angeles",California,90049,West,OFF-BI-10003291,"Office Supplies",Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",41.904,6,0.2,14.1426,293
2331,CA-2016-155187,9/24/2016,42639,"Second Class",LA-16780,"Laura Armstrong",Corporate,"United States","Los Angeles",California,90004,West,OFF-ST-10000642,"Office Supplies",Storage,"Tennsco Lockers, Gray",41.96,2,0,2.9372,294
1489,CA-2015-140410,11/3/2015,42315,"Standard Class",CM-12655,"Corinna Mitchell","Home Office","United States","Los Angeles",California,90008,West,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",42.6,3,0,16.614,295
4807,CA-2015-137708,11/22/2015,42333,"Second Class",NG-18430,"Nathan Gelder",Consumer,"United States","Los Angeles",California,90008,West,OFF-PA-10000327,"Office Supplies",Paper,"Xerox 1971",42.8,10,0,19.26,296
9847,CA-2017-169327,9/2/2017,42982,"Second Class",MH-17290,"Marc Harrigan","Home Office","United States","Los Angeles",California,90008,West,OFF-AP-10001492,"Office Supplies",Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5,0,11.206,297
4795,CA-2015-144722,3/16/2015,42086,"Standard Class",MF-18250,"Monica Federle",Corporate,"United States","Los Angeles",California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Brentwood Wall Clock"",43.13,1,0,18.1146,298
8059,CA-2015-121188,8/28/2015,42251,"Standard Class",CB-12025,"Cassandra Brandow",Consumer,"United States","Los Angeles",California,90049,West,TEC-PH-10003589,Technology,Phones,"invisibleSHIELD by ZAGG Smudge-Free Screen Protector",43.176,3,0.2,15.1116,299
4482,CA-2016-109365,11/3/2016,42682,"Standard Class",XP-21865,"Xylona Preis",Consumer,"United States","Los Angeles",California,90049,West,OFF-AP-10002998,"Office Supplies",Appliances,"Holmes 99% HEPA Air Purifier",43.32,2,0,14.2956,300
4483,CA-2016-109365,11/3/2016,42682,"Standard Class",XP-21865,"Xylona Preis",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10003981,"Office Supplies",Binders,"Avery Durable Plastic 1" Binders"",43.584,12,0.2,15.7992,301
4241,CA-2014-133704,9/20/2014,41908,"Standard Class",MA-17995,"Michelle Arnett","Home Office","United States","Los Angeles",California,90004,West,OFF-AP-10001366,"Office Supplies",Appliances,"Staple holder",43.92,4,0,11.8584,302
5896,CA-2014-168305,11/1/2014,41951,"Standard Class",PL-18925,"Paul Lucas","Home Office","United States","Los Angeles",California,90049,West,OFF-LA-10003498,"Office Supplies",Labels,"Avery 475",44.4,3,0,22.2,303
3129,CA-2014-136399,12/16/2014,41990,"First Class",CC-12100,"Chad Cunningham","Home Office","United States","Los Angeles",California,90049,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14" Contract Wall Clock"",44.46,2,0,14.6718,304
3964,CA-2017-134838,2/19/2017,42786,"First Class",ED-13885,"Emily Ducich","Home Office","United States","Los Angeles",California,90045,West,FUR-FU-10004018,Furniture,Furnishings,"Tensor Computer Mounted Lamp",44.67,3,0,12.0609,305
6125,CA-2017-145772,6/3/2017,42893,"Standard Class",SS-20140,"Saphhira Shifley",Corporate,"United States","Los Angeles",California,90036,West,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",44.75,5,0,8.5025,306
3557,CA-2017-118542,12/1/2017,43074,"Standard Class",CC-12550,"Clay Cheatham",Consumer,"United States","Los Angeles",California,90008,West,OFF-PA-10004735,"Office Supplies",Paper,"Xerox 1905",45.36,7,0,21.7728,307
1807,US-2016-116729,12/25/2016,42732,"First Class",GK-14620,"Grace Kelly",Corporate,"United States","Los Angeles",California,90049,West,OFF-PA-10002005,"Office Supplies",Paper,"Xerox 225",45.36,7,0,21.7728,307
2960,CA-2015-158456,12/24/2015,42367,"Standard Class",KT-16465,"Kean Takahito",Consumer,"United States","Los Angeles",California,90032,West,OFF-FA-10004854,"Office Supplies",Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0,21.5824,309
5147,CA-2017-161333,2/2/2017,42773,"Standard Class",JL-15835,"John Lee",Consumer,"United States","Los Angeles",California,90045,West,OFF-AP-10000252,"Office Supplies",Appliances,"Harmony HEPA Quiet Air Purifiers",46.8,4,0,16.38,310
6337,CA-2016-165995,8/30/2016,42619,"Standard Class",BG-11740,"Bruce Geld",Consumer,"United States","Los Angeles",California,90008,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10" Spectator Wall Clock"",47.04,4,0,15.9936,311
9454,CA-2015-129546,9/28/2015,42282,"Standard Class",RP-19855,"Roy Phan",Corporate,"United States","Los Angeles",California,90032,West,OFF-SU-10004884,"Office Supplies",Supplies,"Acme Galleria Hot Forged Steel Scissors with Colored Handles",47.19,3,0,13.6851,312
3644,CA-2014-156594,12/20/2014,41996,"Second Class",MC-17845,"Michael Chen",Consumer,"United States","Los Angeles",California,90008,West,OFF-AR-10001725,"Office Supplies",Art,"Boston Home & Office Model 2000 Electric Pencil Sharpeners",47.3,2,0,12.298,313
4639,CA-2017-168228,4/27/2017,42854,"First Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90045,West,OFF-AR-10001725,"Office Supplies",Art,"Boston Home & Office Model 2000 Electric Pencil Sharpeners",47.3,2,0,12.298,313
5581,CA-2017-137498,9/9/2017,42992,"Second Class",LC-17050,"Liz Carlisle",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10000143,"Office Supplies",Paper,"Astroparche Fine Business Paper",47.52,9,0,22.8096,315
6871,US-2016-126452,8/21/2016,42610,"Standard Class",SC-20230,"Scot Coram",Corporate,"United States","Los Angeles",California,90004,West,OFF-PA-10002606,"Office Supplies",Paper,"Xerox 1928",47.52,9,0,21.384,315
533,US-2017-129441,9/7/2017,42989,"Standard Class",JC-15340,"Jasper Cacioppo",Consumer,"United States","Los Angeles",California,90032,West,FUR-FU-10000448,Furniture,Furnishings,"Tenex Chairmats For Use With Carpeted Floors",47.94,3,0,2.397,317
5947,CA-2014-104178,8/25/2014,41880,"Standard Class",JM-15265,"Janet Molinari",Corporate,"United States","Los Angeles",California,90036,West,OFF-ST-10004258,"Office Supplies",Storage,"Portable Personal File Box",48.84,4,0,13.1868,318
6,CA-2014-115812,6/9/2014,41804,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States","Los Angeles",California,90032,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",48.86,7,0,14.1694,319
3985,CA-2016-135265,7/7/2016,42560,"Second Class",CC-12370,"Christopher Conant",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10002923,"Office Supplies",Paper,"Xerox 1942",48.94,1,0,24.47,320
7570,CA-2014-133830,12/5/2014,41983,"Standard Class",RL-19615,"Rob Lucas",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10001363,"Office Supplies",Paper,"Xerox 1933",49.12,4,0,23.0864,321
7245,US-2017-151127,5/22/2017,42880,"First Class",RL-19615,"Rob Lucas",Consumer,"United States","Los Angeles",California,90049,West,OFF-AR-10002445,"Office Supplies",Art,"SANFORD Major Accent Highlighters",49.56,7,0,18.8328,322
6672,CA-2014-154837,8/23/2014,41878,"Second Class",RB-19645,"Robert Barroso",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10001575,"Office Supplies",Binders,"GBC Linen Binding Covers",49.568,2,0.2,17.3488,323
9376,CA-2015-126347,12/14/2015,42357,"Second Class",AJ-10945,"Ashley Jarboe",Consumer,"United States","Los Angeles",California,90045,West,TEC-AC-10003063,Technology,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",50,2,0,10.5,324
581,CA-2015-132906,9/10/2015,42261,"Standard Class",CC-12145,"Charles Crestani",Consumer,"United States","Los Angeles",California,90004,West,OFF-SU-10004498,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",51.52,4,0,1.5456,325
7462,US-2015-136987,4/11/2015,42108,"Second Class",AR-10540,"Andy Reiter",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10003127,"Office Supplies",Paper,"Easy-staple paper",52.76,2,0,24.2696,326
6954,CA-2015-129917,10/2/2015,42280,"First Class",HM-14980,"Henry MacAllister",Consumer,"United States","Los Angeles",California,90008,West,OFF-BI-10004828,"Office Supplies",Binders,"GBC Poly Designer Binding Covers",53.568,4,0.2,19.4184,327
3971,CA-2014-135090,11/22/2014,41969,"Standard Class",SP-20920,"Susan Pistek",Consumer,"United States","Los Angeles",California,90036,West,OFF-PA-10002245,"Office Supplies",Paper,"Xerox 1895",53.82,9,0,24.219,328
4596,CA-2016-129868,12/26/2016,42735,"Standard Class",MC-18130,"Mike Caudle",Corporate,"United States","Los Angeles",California,90004,West,OFF-AR-10001897,"Office Supplies",Art,"Model L Table or Wall-Mount Pencil Sharpener",53.97,3,0,15.1116,329
4297,CA-2017-117261,9/4/2017,42988,"Standard Class",TH-21235,"Tiffany House",Corporate,"United States","Los Angeles",California,90032,West,OFF-ST-10000419,"Office Supplies",Storage,"Rogers Jumbo File, Granite",54.32,4,0,0.5432,330
524,US-2016-139486,5/21/2016,42513,"First Class",LH-17155,"Logan Haushalter",Consumer,"United States","Los Angeles",California,90032,West,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",55.176,3,0.2,-12.4146,331
9953,CA-2015-141593,12/14/2015,42354,"Second Class",DB-12970,"Darren Budd",Corporate,"United States","Los Angeles",California,90045,West,OFF-BI-10001153,"Office Supplies",Binders,"Ibico Recycled Grain-Textured Covers",55.264,2,0.2,20.724,332
6019,CA-2014-102652,4/6/2014,41741,"Standard Class",AY-10555,"Andy Yotov",Corporate,"United States","Los Angeles",California,90049,West,OFF-PA-10001977,"Office Supplies",Paper,"Xerox 194",55.48,1,0,26.6304,333
6361,CA-2015-115693,12/10/2015,42353,"Standard Class",FC-14245,"Frank Carlisle","Home Office","United States","Los Angeles",California,90032,West,OFF-AR-10003582,"Office Supplies",Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0,15.764,334
6222,US-2017-157224,9/14/2017,42996,"Second Class",JB-16000,"Joy Bell-",Consumer,"United States","Los Angeles",California,90045,West,OFF-LA-10000121,"Office Supplies",Labels,"Avery 48",56.7,9,0,26.082,335
5000,CA-2016-129238,1/31/2016,42404,"Standard Class",SC-20050,"Sample Company A","Home Office","United States","Los Angeles",California,90045,West,OFF-PA-10002764,"Office Supplies",Paper,"Easy-staple paper",56.7,5,0,27.783,335
5838,CA-2017-133207,11/27/2017,43072,"Standard Class",DO-13645,"Doug O'Connell",Consumer,"United States","Los Angeles",California,90036,West,TEC-PH-10004100,Technology,Phones,"Griffin GC17055 Auxiliary Audio Cable",57.568,4,0.2,5.7568,337
761,CA-2015-112319,8/31/2015,42252,"Standard Class",AR-10510,"Andrew Roberts",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10003441,"Office Supplies",Paper,"Xerox 226",58.32,9,0,27.9936,338
9231,CA-2017-133718,7/23/2017,42942,"First Class",TB-21520,"Tracy Blumstein",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10002689,"Office Supplies",Paper,"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)",58.32,9,0,27.9936,338
7394,CA-2017-147844,5/2/2017,42861,"Standard Class",DD-13570,"Dorothy Dickinson",Consumer,"United States","Los Angeles",California,90049,West,OFF-AR-10001615,"Office Supplies",Art,"Newell 34",59.52,3,0,15.4752,340
6850,CA-2014-101462,4/20/2014,41754,"Standard Class",BP-11230,"Benjamin Patterson",Consumer,"United States","Los Angeles",California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,0,27.5632,341
7294,CA-2016-113656,1/23/2016,42398,"Standard Class",CB-12415,"Christy Brittain",Consumer,"United States","Los Angeles",California,90036,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,0,21.5964,342
2191,CA-2016-118913,6/25/2016,42550,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States","Los Angeles",California,90049,West,OFF-AP-10000692,"Office Supplies",Appliances,"Fellowes Mighty 8 Compact Surge Protector",60.81,3,0,17.0268,343
4960,CA-2016-166226,11/18/2016,42696,"Standard Class",TC-21535,"Tracy Collins","Home Office","United States","Los Angeles",California,90008,West,TEC-PH-10003357,Technology,Phones,"Grandstream GXP2100 Mainstream Business Phone",61.192,1,0.2,6.1192,344
5045,CA-2016-158694,11/10/2016,42687,"Second Class",AI-10855,"Arianne Irving",Consumer,"United States","Los Angeles",California,90036,West,OFF-PA-10001363,"Office Supplies",Paper,"Xerox 1933",61.4,5,0,28.858,345
9043,CA-2015-168760,9/22/2015,42273,"Second Class",MM-18280,"Muhammed MacIntyre",Corporate,"United States","Los Angeles",California,90049,West,OFF-AP-10004532,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",61.44,3,0,16.5888,346
8342,CA-2017-141481,6/11/2017,42900,"First Class",ZD-21925,"Zuschuss Donatelli",Consumer,"United States","Los Angeles",California,90036,West,OFF-AP-10004532,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",61.44,3,0,16.5888,346
4721,CA-2015-142601,4/18/2015,42114,"Second Class",DE-13255,"Deanra Eno","Home Office","United States","Los Angeles",California,90004,West,OFF-PA-10000483,"Office Supplies",Paper,"Xerox 19",61.96,2,0,27.882,348
5507,US-2016-162026,10/8/2016,42651,"Same Day",JE-15745,"Joel Eaton",Consumer,"United States","Los Angeles",California,90036,West,OFF-PA-10000167,"Office Supplies",Paper,"Xerox 1925",61.96,2,0,27.882,348
1146,CA-2014-146969,9/29/2014,41915,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90045,West,OFF-ST-10004340,"Office Supplies",Storage,"Fellowes Mobile File Cart, Black",62.18,1,0,16.7886,350
9885,CA-2014-112291,4/3/2014,41737,"Standard Class",KE-16420,"Katrina Edelman",Corporate,"United States","Los Angeles",California,90008,West,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",62.31,3,0,22.4316,351
4711,CA-2017-138149,6/29/2017,42916,"First Class",WB-21850,"William Brown",Consumer,"United States","Los Angeles",California,90049,West,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",62.31,3,0,22.4316,351
4506,US-2014-138247,12/24/2014,42002,"Standard Class",BF-11170,"Ben Ferrer","Home Office","United States","Los Angeles",California,90045,West,TEC-AC-10004708,Technology,Accessories,"Sony 32GB Class 10 Micro SDHC R40 Memory Card",62.85,3,0,13.1985,353
6294,CA-2015-151253,4/22/2015,42120,"Standard Class",AZ-10750,"Annie Zypern",Consumer,"United States","Los Angeles",California,90008,West,OFF-AR-10004691,"Office Supplies",Art,"Boston 1730 StandUp Electric Pencil Sharpener",64.14,3,0,16.6764,354
2063,CA-2014-106439,10/31/2014,41947,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,OFF-PA-10000477,"Office Supplies",Paper,"Xerox 1952",64.74,13,0,30.4278,355
9652,CA-2016-107104,11/26/2016,42704,"Standard Class",MS-17365,"Maribeth Schnelling",Consumer,"United States","Los Angeles",California,90045,West,OFF-AP-10000055,"Office Supplies",Appliances,"Belkin F9S820V06 8 Outlet Surge",64.96,2,0,19.488,356
905,CA-2016-130477,4/8/2016,42472,"Standard Class",LC-17140,"Logan Currie",Consumer,"United States","Los Angeles",California,90032,West,OFF-ST-10002583,"Office Supplies",Storage,"Fellowes Neat Ideas Storage Cubes",64.96,2,0,2.5984,356
525,US-2016-139486,5/21/2016,42513,"First Class",LH-17155,"Logan Haushalter",Consumer,"United States","Los Angeles",California,90032,West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",66.26,2,0,27.1666,358
4245,CA-2014-138436,3/26/2014,41728,"Standard Class",JD-15895,"Jonathan Doherty",Corporate,"United States","Los Angeles",California,90036,West,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",66.3,3,0,8.619,359
5042,CA-2016-158694,11/10/2016,42687,"Second Class",AI-10855,"Arianne Irving",Consumer,"United States","Los Angeles",California,90036,West,OFF-PA-10002421,"Office Supplies",Paper,"Embossed Ink Jet Note Cards",67.71,3,0,32.5008,360
4961,CA-2016-166226,11/18/2016,42696,"Standard Class",TC-21535,"Tracy Collins","Home Office","United States","Los Angeles",California,90008,West,OFF-AP-10002867,"Office Supplies",Appliances,"Fellowes Command Center 5-outlet power strip",67.84,1,0,18.3168,361
6467,CA-2017-153080,5/22/2017,42880,"Second Class",EH-13945,"Eric Hoffmann",Consumer,"United States","Los Angeles",California,90008,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,0,25.3302,362
6009,CA-2015-135580,12/30/2015,42372,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States","Los Angeles",California,90049,West,OFF-PA-10000595,"Office Supplies",Paper,"Xerox 1929",68.52,3,0,31.5192,363
7004,CA-2014-133158,8/19/2014,41872,"Second Class",DW-13195,"David Wiener",Corporate,"United States","Los Angeles",California,90045,West,OFF-BI-10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",69.456,2,0.2,22.5732,364
2350,CA-2017-109701,12/2/2017,43072,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",69.456,2,0.2,22.5732,364
3632,CA-2017-132178,5/3/2017,42863,"Second Class",DB-12970,"Darren Budd",Corporate,"United States","Los Angeles",California,90004,West,OFF-ST-10000464,"Office Supplies",Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0,19.4656,366
4857,CA-2015-137526,1/13/2015,42021,"Standard Class",PB-19150,"Philip Brown",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10003364,"Office Supplies",Binders,"Binding Machine Supplies",70.008,3,0.2,24.5028,367
9739,CA-2017-129294,3/16/2017,42815,"Standard Class",KD-16615,"Ken Dana",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10004236,"Office Supplies",Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,0.2,22.9008,368
8839,CA-2014-153808,4/6/2014,41739,"Second Class",FH-14275,"Frank Hawley",Corporate,"United States","Los Angeles",California,90004,West,OFF-AR-10001725,"Office Supplies",Art,"Boston Home & Office Model 2000 Electric Pencil Sharpeners",70.95,3,0,18.447,369
9747,CA-2017-137505,11/24/2017,43063,"Same Day",BP-11290,"Beth Paige",Consumer,"United States","Los Angeles",California,90008,West,FUR-TA-10001676,Furniture,Tables,"Hon 61000 Series Interactive Training Tables",71.088,2,0.2,-1.7772,370
9938,CA-2016-164889,6/3/2016,42527,"Second Class",CP-12340,"Christine Phan",Corporate,"United States","Los Angeles",California,90049,West,FUR-TA-10001676,Furniture,Tables,"Hon 61000 Series Interactive Training Tables",71.088,2,0.2,-1.7772,370
7620,CA-2017-151225,10/27/2017,43037,"First Class",JM-15655,"Jim Mitchum",Corporate,"United States","Los Angeles",California,90032,West,TEC-PH-10004100,Technology,Phones,"Griffin GC17055 Auxiliary Audio Cable",71.96,5,0.2,7.196,372
5781,US-2015-159513,4/2/2015,42103,"Standard Class",JD-15790,"John Dryer",Consumer,"United States","Los Angeles",California,90049,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,3,0.2,24.2919,373
9326,CA-2017-121853,9/23/2017,43007,"Standard Class",DB-13660,"Duane Benoit",Consumer,"United States","Los Angeles",California,90036,West,OFF-BI-10000977,"Office Supplies",Binders,"Ibico Plastic Spiral Binding Combs",72.96,3,0.2,23.712,374
1607,US-2016-115819,4/19/2016,42484,"Second Class",JO-15280,"Jas O'Carroll",Consumer,"United States","Los Angeles",California,90049,West,OFF-AR-10004456,"Office Supplies",Art,"Panasonic KP-4ABK Battery-Operated Pencil Sharpener",73.2,5,0,21.228,375
6889,CA-2017-120222,4/25/2017,42857,"Standard Class",LL-16840,"Lauren Leatherbury",Consumer,"United States","Los Angeles",California,90032,West,OFF-BI-10000666,"Office Supplies",Binders,"Surelock Post Binders",73.344,3,0.2,27.504,376
91,CA-2016-109806,9/17/2016,42635,"Standard Class",JS-15685,"Jim Sink",Corporate,"United States","Los Angeles",California,90036,West,TEC-PH-10004093,Technology,Phones,"Panasonic Kx-TS550",73.584,2,0.2,8.2782,377
9058,CA-2015-149097,10/20/2015,42301,"Standard Class",SV-20785,"Stewart Visinsky",Consumer,"United States","Los Angeles",California,90045,West,FUR-FU-10003424,Furniture,Furnishings,"Nu-Dell Oak Frame",74.76,7,0,23.9232,378
6010,CA-2015-135580,12/30/2015,42372,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States","Los Angeles",California,90049,West,OFF-ST-10000798,"Office Supplies",Storage,"2300 Heavy-Duty Transfer File Systems by Perma",74.94,3,0,14.2386,379
5181,US-2015-120502,4/13/2015,42113,"Standard Class",BT-11395,"Bill Tyler",Corporate,"United States","Los Angeles",California,90036,West,OFF-AP-10004980,"Office Supplies",Appliances,"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room",75.84,2,0,29.5776,380
4858,CA-2015-137526,1/13/2015,42021,"Standard Class",PB-19150,"Philip Brown",Consumer,"United States","Los Angeles",California,90004,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024,381
43,CA-2016-101343,7/17/2016,42573,"Standard Class",RA-19885,"Ruben Ausman",Corporate,"United States","Los Angeles",California,90049,West,OFF-ST-10003479,"Office Supplies",Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2,0,3.894,382
3405,CA-2015-152527,10/17/2015,42294,"Same Day",CM-12190,"Charlotte Melton",Consumer,"United States","Los Angeles",California,90004,West,OFF-ST-10003479,"Office Supplies",Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2,0,3.894,382
5218,CA-2017-134635,4/15/2017,42842,"Second Class",NS-18640,"Noel Staavos",Corporate,"United States","Los Angeles",California,90049,West,OFF-PA-10002254,"Office Supplies",Paper,"Xerox 1883",79.14,3,0,36.4044,384
2352,CA-2017-109701,12/2/2017,43072,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-AP-10002765,"Office Supplies",Appliances,"Fellowes Advanced Computer Series Surge Protectors",79.47,3,0,22.2516,385
66,CA-2015-135545,11/24/2015,42338,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States","Los Angeles",California,90004,West,FUR-FU-10000397,Furniture,Furnishings,"Luxo Economy Swing Arm Lamp",79.76,4,0,22.3328,386
755,CA-2015-135272,12/7/2015,42350,"Standard Class",MS-17830,"Melanie Seite",Consumer,"United States","Los Angeles",California,90036,West,FUR-FU-10002759,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",79.92,4,0,28.7712,387
8709,CA-2014-119144,11/16/2014,41961,"First Class",JD-16150,"Justin Deggeller",Corporate,"United States","Los Angeles",California,90008,West,TEC-PH-10004188,Technology,Phones,"OtterBox Commuter Series Case - Samsung Galaxy S4",79.968,4,0.2,-17.9928,388
5001,CA-2017-159688,5/7/2017,42867,"Standard Class",AB-10060,"Adam Bellavance","Home Office","United States","Los Angeles",California,90004,West,TEC-AC-10000736,Technology,Accessories,"Logitech G600 MMO Gaming Mouse",79.99,1,0,28.7964,389
2061,CA-2014-106439,10/31/2014,41947,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,OFF-ST-10003996,"Office Supplies",Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5,0,20.878,390
129,US-2016-125969,11/6/2016,42684,"Second Class",LS-16975,"Lindsay Shagiari","Home Office","United States","Los Angeles",California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,391
9453,CA-2015-129546,9/28/2015,42282,"Standard Class",RP-19855,"Roy Phan",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10004001,"Office Supplies",Binders,"GBC Recycled VeloBinder Covers",81.792,6,0.2,26.5824,392
1189,CA-2017-117212,2/26/2017,42794,"Second Class",BT-11530,"Bradley Talbott","Home Office","United States","Los Angeles",California,90036,West,OFF-AP-10004532,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",81.92,4,0,22.1184,393
2475,CA-2016-114972,11/3/2016,42680,"First Class",PF-19225,"Phillip Flathmann",Consumer,"United States","Los Angeles",California,90032,West,TEC-AC-10000682,Technology,Accessories,"Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",82.95,5,0,29.0325,394
1613,CA-2014-156349,5/26/2014,41789,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States","Los Angeles",California,90008,West,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",83.984,2,0.2,31.494,395
5145,CA-2017-161333,2/2/2017,42773,"Standard Class",JL-15835,"John Lee",Consumer,"United States","Los Angeles",California,90045,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Grantwood Wall Clock"",86.26,2,0,29.3284,396
2476,CA-2016-114972,11/3/2016,42680,"First Class",PF-19225,"Phillip Flathmann",Consumer,"United States","Los Angeles",California,90032,West,OFF-LA-10004545,"Office Supplies",Labels,"Avery 50",87.71,7,0,41.2237,397
8136,CA-2015-121776,2/16/2015,42056,"Standard Class",RD-19585,"Rob Dowd",Consumer,"United States","Los Angeles",California,90008,West,OFF-LA-10002762,"Office Supplies",Labels,"Avery 485",87.71,7,0,41.2237,397
